fund_code,date,component_code,component_name,quantity,flag,valuation_method,amount_cny,price_hkd,price_date,source_path
159570,2026-09-08,01801,信达生物,1931.00,1,unadjusted_close_times_fixed_fx,167330.7354840000,100.200,2026-09-08,raw/hk_daily/hk01801_day.json
159570,2026-09-08,01877,君实生物,547.00,1,unadjusted_close_times_fixed_fx,8448.7898044000,17.860,2026-09-08,raw/hk_daily/hk01877_day.json
159570,2026-09-08,01952,云顶新耀,758.00,1,unadjusted_close_times_fixed_fx,21658.8288224000,33.040,2026-09-08,raw/hk_daily/hk01952_day.json
159570,2026-09-08,02096,先声药业,2320.00,1,unadjusted_close_times_fixed_fx,23334.2273120000,11.630,2026-09-08,raw/hk_daily/hk02096_day.json
159570,2026-09-08,02157,乐普生物,2909.00,1,unadjusted_close_times_fixed_fx,10566.1977960000,4.200,2026-09-08,raw/hk_daily/hk02157_day.json
159570,2026-09-08,02162,康诺亚-B,633.00,1,unadjusted_close_times_fixed_fx,43520.7692700000,79.500,2026-09-08,raw/hk_daily/hk02162_day.json
159570,2026-09-08,02171,科济药业-B,1044.00,1,unadjusted_close_times_fixed_fx,12098.4858720000,13.400,2026-09-08,raw/hk_daily/hk02171_day.json
159570,2026-09-08,02186,绿叶制药,6203.00,1,unadjusted_close_times_fixed_fx,10299.7986432000,1.920,2026-09-08,raw/hk_daily/hk02186_day.json
159570,2026-09-08,02196,复星医药,1343.00,1,unadjusted_close_times_fixed_fx,20046.6832676000,17.260,2026-09-08,raw/hk_daily/hk02196_day.json
159570,2026-09-08,02410,同源康医药-Ｂ,0.00,2,mandatory_cash_substitute,2562.4100,,,raw/pcf/159570_20260908.xml
159570,2026-09-08,02493,迈威生物-B,91.00,1,unadjusted_close_times_fixed_fx,1640.0792408000,20.840,2026-09-08,raw/hk_daily/hk02493_day.json
159570,2026-09-08,02575,轩竹生物-B,172.00,1,unadjusted_close_times_fixed_fx,1472.6154960000,9.900,2026-09-08,raw/hk_daily/hk02575_day.json
159570,2026-09-08,02595,劲方医药-B,182.00,1,unadjusted_close_times_fixed_fx,4259.1693144000,27.060,2026-09-08,raw/hk_daily/hk02595_day.json
159570,2026-09-08,02617,药捷安康-B,0.00,2,mandatory_cash_substitute,0,,,raw/pcf/159570_20260908.xml
159570,2026-09-08,03692,翰森制药,3492.00,1,unadjusted_close_times_fixed_fx,108959.8479552000,36.080,2026-09-08,raw/hk_daily/hk03692_day.json
159570,2026-09-08,03933,联邦制药,3223.00,1,unadjusted_close_times_fixed_fx,23580.6837156000,8.460,2026-09-08,raw/hk_daily/hk03933_day.json
159570,2026-09-08,06160,百济神州,867.00,1,unadjusted_close_times_fixed_fx,159557.2144320000,212.800,2026-09-08,raw/hk_daily/hk06160_day.json
159570,2026-09-08,06185,康希诺生物,276.00,1,unadjusted_close_times_fixed_fx,7036.5906336000,29.480,2026-09-08,raw/hk_daily/hk06185_day.json
159570,2026-09-08,06855,亚盛医药,816.00,1,unadjusted_close_times_fixed_fx,24134.7047040000,34.200,2026-09-08,raw/hk_daily/hk06855_day.json
159570,2026-09-08,06955,博安生物,0.00,2,mandatory_cash_substitute,1072.4300,,,raw/pcf/159570_20260908.xml
159570,2026-09-08,06990,科伦博泰生物,193.00,1,unadjusted_close_times_fixed_fx,81452.2068800000,488.000,2026-09-08,raw/hk_daily/hk06990_day.json
159570,2026-09-08,09606,映恩生物-B,48.00,1,unadjusted_close_times_fixed_fx,7746.0197760000,186.600,2026-09-08,raw/hk_daily/hk09606_day.json
159570,2026-09-08,09688,再鼎医药,3212.00,1,unadjusted_close_times_fixed_fx,55556.0368000000,20.000,2026-09-08,raw/hk_daily/hk09688_day.json
159570,2026-09-08,09887,维立志博-B,76.00,1,unadjusted_close_times_fixed_fx,4160.4760560000,63.300,2026-09-08,raw/hk_daily/hk09887_day.json
159570,2026-09-08,09926,康方生物,1533.00,1,unadjusted_close_times_fixed_fx,127538.9835720000,96.200,2026-09-08,raw/hk_daily/hk09926_day.json
159570,2026-09-08,09969,诺诚健华,2869.00,1,unadjusted_close_times_fixed_fx,36622.0482408000,14.760,2026-09-08,raw/hk_daily/hk09969_day.json
159570,2026-09-08,09995,荣昌生物,528.00,1,unadjusted_close_times_fixed_fx,35616.7468800000,78.000,2026-09-08,raw/hk_daily/hk09995_day.json
513920,2026-09-08,00135,昆仑能源,3098,1,unadjusted_close_times_fixed_fx,20562.95486300,7.675,2026-09-08,raw/hk_daily/hk00135_day.json
513920,2026-09-08,00144,招商局港口,1349,1,unadjusted_close_times_fixed_fx,19331.26092260,16.570,2026-09-08,raw/hk_daily/hk00144_day.json
513920,2026-09-08,00257,光大环境,4699,1,unadjusted_close_times_fixed_fx,20522.13535900,5.050,2026-09-08,raw/hk_daily/hk00257_day.json
513920,2026-09-08,00267,中信股份,1677,1,unadjusted_close_times_fixed_fx,19608.09845280,13.520,2026-09-08,raw/hk_daily/hk00267_day.json
513920,2026-09-08,00297,中化化肥,16879,1,unadjusted_close_times_fixed_fx,20363.22900810,1.395,2026-09-08,raw/hk_daily/hk00297_day.json
513920,2026-09-08,00316,东方海外国际,202,1,unadjusted_close_times_fixed_fx,26745.59628400,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
513920,2026-09-08,00386,中国石油化工股份,4746,1,unadjusted_close_times_fixed_fx,20173.30156380,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
513920,2026-09-08,00552,中国通信服务,5754,1,unadjusted_close_times_fixed_fx,20228.14844820,4.065,2026-09-08,raw/hk_daily/hk00552_day.json
513920,2026-09-08,00598,中国外运,6192,1,unadjusted_close_times_fixed_fx,24927.36412320,4.655,2026-09-08,raw/hk_daily/hk00598_day.json
513920,2026-09-08,00728,中国电信,4570,1,unadjusted_close_times_fixed_fx,18101.20149200,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
513920,2026-09-08,00762,中国联通,3080,1,unadjusted_close_times_fixed_fx,15276.00751600,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
513920,2026-09-08,00836,华润电力,1112,1,unadjusted_close_times_fixed_fx,18175.74897600,18.900,2026-09-08,raw/hk_daily/hk00836_day.json
513920,2026-09-08,00902,华能国际电力股份,3311,1,unadjusted_close_times_fixed_fx,16507.61065030,5.765,2026-09-08,raw/hk_daily/hk00902_day.json
513920,2026-09-08,00939,建设银行,2370,1,unadjusted_close_times_fixed_fx,19594.39970400,9.560,2026-09-08,raw/hk_daily/hk00939_day.json
513920,2026-09-08,00941,中国移动,292,1,unadjusted_close_times_fixed_fx,19924.41501600,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
513920,2026-09-08,00966,中国太平,1370,1,unadjusted_close_times_fixed_fx,25307.40062400,21.360,2026-09-08,raw/hk_daily/hk00966_day.json
513920,2026-09-08,00991,大唐发电,6609,1,unadjusted_close_times_fixed_fx,15546.41943360,2.720,2026-09-08,raw/hk_daily/hk00991_day.json
513920,2026-09-08,00998,中信银行,3157,1,unadjusted_close_times_fixed_fx,22865.73269750,8.375,2026-09-08,raw/hk_daily/hk00998_day.json
513920,2026-09-08,01071,华电国际电力股份,4561,1,unadjusted_close_times_fixed_fx,16014.44272120,4.060,2026-09-08,raw/hk_daily/hk01071_day.json
513920,2026-09-08,01109,华润置地,456,1,unadjusted_close_times_fixed_fx,12004.25508480,30.440,2026-09-08,raw/hk_daily/hk01109_day.json
513920,2026-09-08,01186,中国铁建,5654,1,unadjusted_close_times_fixed_fx,21808.02756880,4.460,2026-09-08,raw/hk_daily/hk01186_day.json
513920,2026-09-08,01193,华润燃气,1325,1,unadjusted_close_times_fixed_fx,20064.47261500,17.510,2026-09-08,raw/hk_daily/hk01193_day.json
513920,2026-09-08,01199,中远海运港口,4335,1,unadjusted_close_times_fixed_fx,21369.26979000,5.700,2026-09-08,raw/hk_daily/hk01199_day.json
513920,2026-09-08,01288,农业银行,3334,1,unadjusted_close_times_fixed_fx,18164.85224400,6.300,2026-09-08,raw/hk_daily/hk01288_day.json
513920,2026-09-08,01336,新华保险,535,1,unadjusted_close_times_fixed_fx,22097.53471200,47.760,2026-09-08,raw/hk_daily/hk01336_day.json
513920,2026-09-08,01398,工商银行,3069,1,unadjusted_close_times_fixed_fx,19932.53567580,7.510,2026-09-08,raw/hk_daily/hk01398_day.json
513920,2026-09-08,01811,中广核新能源,7212,1,unadjusted_close_times_fixed_fx,13472.09677440,2.160,2026-09-08,raw/hk_daily/hk01811_day.json
513920,2026-09-08,01919,中远海控,2064,1,unadjusted_close_times_fixed_fx,29541.55934400,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
513920,2026-09-08,02328,中国财险,1512,1,unadjusted_close_times_fixed_fx,22098.57249600,16.900,2026-09-08,raw/hk_daily/hk02328_day.json
513920,2026-09-08,02380,中国电力,5534,1,unadjusted_close_times_fixed_fx,13591.99541920,2.840,2026-09-08,raw/hk_daily/hk02380_day.json
513920,2026-09-08,02386,中石化炼化工程,4773,1,unadjusted_close_times_fixed_fx,24560.32586700,5.950,2026-09-08,raw/hk_daily/hk02386_day.json
513920,2026-09-08,02388,中银香港,419,1,unadjusted_close_times_fixed_fx,18715.87230700,51.650,2026-09-08,raw/hk_daily/hk02388_day.json
513920,2026-09-08,02588,中银航空租赁,270,1,unadjusted_close_times_fixed_fx,17395.85430000,74.500,2026-09-08,raw/hk_daily/hk02588_day.json
513920,2026-09-08,02666,环球医疗,5936,1,unadjusted_close_times_fixed_fx,24307.46114720,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
513920,2026-09-08,02669,中海物业,5976,1,unadjusted_close_times_fixed_fx,18321.14251440,3.545,2026-09-08,raw/hk_daily/hk02669_day.json
513920,2026-09-08,03311,中国建筑国际,3554,1,unadjusted_close_times_fixed_fx,26156.08308280,8.510,2026-09-08,raw/hk_daily/hk03311_day.json
513920,2026-09-08,03328,交通银行,2635,1,unadjusted_close_times_fixed_fx,17911.37350200,7.860,2026-09-08,raw/hk_daily/hk03328_day.json
513920,2026-09-08,03877,中国船舶租赁,13167,1,unadjusted_close_times_fixed_fx,26930.45588310,2.365,2026-09-08,raw/hk_daily/hk03877_day.json
513920,2026-09-08,03988,中国银行,3670,1,unadjusted_close_times_fixed_fx,18646.60022500,5.875,2026-09-08,raw/hk_daily/hk03988_day.json
513920,2026-09-08,06818,中国光大银行,7863,1,unadjusted_close_times_fixed_fx,19346.22663270,2.845,2026-09-08,raw/hk_daily/hk06818_day.json
513830,2026-09-08,00005,汇丰控股,176,1,unadjusted_close_times_fixed_fx,25099.15196800,164.900,2026-09-08,raw/hk_daily/hk00005_day.json
513830,2026-09-08,00257,光大环境,3678,1,unadjusted_close_times_fixed_fx,16063.08019800,5.050,2026-09-08,raw/hk_daily/hk00257_day.json
513830,2026-09-08,00288,万洲国际,2591,1,unadjusted_close_times_fixed_fx,16637.55850350,7.425,2026-09-08,raw/hk_daily/hk00288_day.json
513830,2026-09-08,00316,东方海外国际,160,1,unadjusted_close_times_fixed_fx,21184.63072000,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
513830,2026-09-08,00371,北控水务集团,8209,1,unadjusted_close_times_fixed_fx,12068.82254600,1.700,2026-09-08,raw/hk_daily/hk00371_day.json
513830,2026-09-08,00386,中国石油化工股份,4521,1,unadjusted_close_times_fixed_fx,19216.91874630,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
513830,2026-09-08,00551,裕元集团,1644,1,unadjusted_close_times_fixed_fx,19535.03845920,13.740,2026-09-08,raw/hk_daily/hk00551_day.json
513830,2026-09-08,00728,中国电信,3097,1,unadjusted_close_times_fixed_fx,12266.83173320,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
513830,2026-09-08,00762,中国联通,2114,1,unadjusted_close_times_fixed_fx,10484.89606780,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
513830,2026-09-08,00857,中国石油股份,2709,1,unadjusted_close_times_fixed_fx,24247.95288300,10.350,2026-09-08,raw/hk_daily/hk00857_day.json
513830,2026-09-08,00883,中国海洋石油,1153,1,unadjusted_close_times_fixed_fx,25785.97471560,25.860,2026-09-08,raw/hk_daily/hk00883_day.json
513830,2026-09-08,00939,建设银行,2837,1,unadjusted_close_times_fixed_fx,23455.40589040,9.560,2026-09-08,raw/hk_daily/hk00939_day.json
513830,2026-09-08,00941,中国移动,230,1,unadjusted_close_times_fixed_fx,15693.88854000,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
513830,2026-09-08,00998,中信银行,2646,1,unadjusted_close_times_fixed_fx,19164.62740500,8.375,2026-09-08,raw/hk_daily/hk00998_day.json
513830,2026-09-08,01088,中国神华,662,1,unadjusted_close_times_fixed_fx,26117.94452080,45.620,2026-09-08,raw/hk_daily/hk01088_day.json
513830,2026-09-08,01288,农业银行,3548,1,unadjusted_close_times_fixed_fx,19330.80256800,6.300,2026-09-08,raw/hk_daily/hk01288_day.json
513830,2026-09-08,01308,海丰国际,883,1,unadjusted_close_times_fixed_fx,34333.07725760,44.960,2026-09-08,raw/hk_daily/hk01308_day.json
513830,2026-09-08,01398,工商银行,3363,1,unadjusted_close_times_fixed_fx,21842.00634660,7.510,2026-09-08,raw/hk_daily/hk01398_day.json
513830,2026-09-08,01800,中国交通建设,3910,1,unadjusted_close_times_fixed_fx,11919.59785500,3.525,2026-09-08,raw/hk_daily/hk01800_day.json
513830,2026-09-08,01898,中煤能源,2280,1,unadjusted_close_times_fixed_fx,22498.11933600,11.410,2026-09-08,raw/hk_daily/hk01898_day.json
513830,2026-09-08,01908,建发国际集团,1290,1,unadjusted_close_times_fixed_fx,14168.34606000,12.700,2026-09-08,raw/hk_daily/hk01908_day.json
513830,2026-09-08,01919,中远海控,2866,1,unadjusted_close_times_fixed_fx,41020.40168600,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
513830,2026-09-08,01988,民生银行,7082,1,unadjusted_close_times_fixed_fx,21834.39593060,3.565,2026-09-08,raw/hk_daily/hk01988_day.json
513830,2026-09-08,02328,中国财险,997,1,unadjusted_close_times_fixed_fx,14571.61162600,16.900,2026-09-08,raw/hk_daily/hk02328_day.json
513830,2026-09-08,02388,中银香港,518,1,unadjusted_close_times_fixed_fx,23137.99965400,51.650,2026-09-08,raw/hk_daily/hk02388_day.json
513830,2026-09-08,03360,远东宏信,4028,1,unadjusted_close_times_fixed_fx,24576.05694280,7.055,2026-09-08,raw/hk_daily/hk03360_day.json
513830,2026-09-08,03808,中国重汽,884,1,unadjusted_close_times_fixed_fx,32797.08775200,42.900,2026-09-08,raw/hk_daily/hk03808_day.json
513830,2026-09-08,03988,中国银行,3751,1,unadjusted_close_times_fixed_fx,19058.14644250,5.875,2026-09-08,raw/hk_daily/hk03988_day.json
513830,2026-09-08,06818,中国光大银行,5647,1,unadjusted_close_times_fixed_fx,13893.95164630,2.845,2026-09-08,raw/hk_daily/hk06818_day.json
513830,2026-09-08,06862,海底捞,1320,1,unadjusted_close_times_fixed_fx,12990.98011200,11.380,2026-09-08,raw/hk_daily/hk06862_day.json
159303,2026-09-08,159900,申赎现金,0.00,2,excluded_cash_placeholder,0,,,raw/pcf/159303_20260908.xml
159303,2026-09-08,01066,威高股份,3063.00,1,unadjusted_close_times_fixed_fx,8609.0668950000,3.250,2026-09-08,raw/hk_daily/hk01066_day.json
159303,2026-09-08,01093,石药集团,10065.00,1,unadjusted_close_times_fixed_fx,81995.5732860000,9.420,2026-09-08,raw/hk_daily/hk01093_day.json
159303,2026-09-08,01099,国药控股,1674.00,1,unadjusted_close_times_fixed_fx,23206.7701404000,16.030,2026-09-08,raw/hk_daily/hk01099_day.json
159303,2026-09-08,01112,H&H国际控股,282.00,1,unadjusted_close_times_fixed_fx,4487.3780160000,18.400,2026-09-08,raw/hk_daily/hk01112_day.json
159303,2026-09-08,01177,中国生物制药,12838.00,1,unadjusted_close_times_fixed_fx,64894.4582902000,5.845,2026-09-08,raw/hk_daily/hk01177_day.json
159303,2026-09-08,01276,恒瑞医药,290.00,1,unadjusted_close_times_fixed_fx,11616.9540960000,46.320,2026-09-08,raw/hk_daily/hk01276_day.json
159303,2026-09-08,00013,和黄医药,708.00,1,unadjusted_close_times_fixed_fx,13531.6655760000,22.100,2026-09-08,raw/hk_daily/hk00013_day.json
159303,2026-09-08,01302,先健科技,5202.00,1,unadjusted_close_times_fixed_fx,6185.8412550000,1.375,2026-09-08,raw/hk_daily/hk01302_day.json
159303,2026-09-08,01318,毛戈平,214.00,1,unadjusted_close_times_fixed_fx,9327.6025920000,50.400,2026-09-08,raw/hk_daily/hk01318_day.json
159303,2026-09-08,01513,丽珠医药,187.00,1,unadjusted_close_times_fixed_fx,3399.3825668000,21.020,2026-09-08,raw/hk_daily/hk01513_day.json
159303,2026-09-08,01530,三生制药,2525.00,1,unadjusted_close_times_fixed_fx,35877.7063150000,16.430,2026-09-08,raw/hk_daily/hk01530_day.json
159303,2026-09-08,01548,金斯瑞生物科技,1775.00,1,unadjusted_close_times_fixed_fx,53235.7247400000,34.680,2026-09-08,raw/hk_daily/hk01548_day.json
159303,2026-09-08,01609,天星医疗,10.00,1,unadjusted_close_times_fixed_fx,1046.4322000000,121.000,2026-09-08,raw/hk_daily/hk01609_day.json
159303,2026-09-08,01672,歌礼制药 - B,397.00,1,unadjusted_close_times_fixed_fx,3495.1354372000,10.180,2026-09-08,raw/hk_daily/hk01672_day.json
159303,2026-09-08,01681,康臣药业,646.00,1,unadjusted_close_times_fixed_fx,7368.9063668000,13.190,2026-09-08,raw/hk_daily/hk01681_day.json
159303,2026-09-08,01779,天辰生物 - B,9.00,1,unadjusted_close_times_fixed_fx,947.2373460000,121.700,2026-09-08,raw/hk_daily/hk01779_day.json
159303,2026-09-08,01789,爱康医疗,682.00,1,unadjusted_close_times_fixed_fx,2895.9535484000,4.910,2026-09-08,raw/hk_daily/hk01789_day.json
159303,2026-09-08,01801,信达生物,1820.00,1,unadjusted_close_times_fixed_fx,157712.0344800000,100.200,2026-09-08,raw/hk_daily/hk01801_day.json
159303,2026-09-08,01833,平安好医生,1349.00,1,unadjusted_close_times_fixed_fx,7542.3416937000,6.465,2026-09-08,raw/hk_daily/hk01833_day.json
159303,2026-09-08,01951,锦欣生殖,3038.00,1,unadjusted_close_times_fixed_fx,5780.1109520000,2.200,2026-09-08,raw/hk_daily/hk01951_day.json
159303,2026-09-08,01952,云顶新耀,331.00,1,unadjusted_close_times_fixed_fx,9457.8790768000,33.040,2026-09-08,raw/hk_daily/hk01952_day.json
159303,2026-09-08,02005,石四药集团,1263.00,1,unadjusted_close_times_fixed_fx,2965.5066969000,2.715,2026-09-08,raw/hk_daily/hk02005_day.json
159303,2026-09-08,02096,先声药业,1122.00,1,unadjusted_close_times_fixed_fx,11284.9151052000,11.630,2026-09-08,raw/hk_daily/hk02096_day.json
159303,2026-09-08,02142,和铂医药 - B,867.00,1,unadjusted_close_times_fixed_fx,10909.5745770000,14.550,2026-09-08,raw/hk_daily/hk02142_day.json
159303,2026-09-08,02145,上美股份,103.00,1,unadjusted_close_times_fixed_fx,2102.2044560000,23.600,2026-09-08,raw/hk_daily/hk02145_day.json
159303,2026-09-08,02157,乐普生物,1351.00,1,unadjusted_close_times_fixed_fx,4907.1616440000,4.200,2026-09-08,raw/hk_daily/hk02157_day.json
159303,2026-09-08,02162,康诺亚 - B,280.00,1,unadjusted_close_times_fixed_fx,19250.8932000000,79.500,2026-09-08,raw/hk_daily/hk02162_day.json
159303,2026-09-08,02171,科济药业 - B,482.00,1,unadjusted_close_times_fixed_fx,5585.6994160000,13.400,2026-09-08,raw/hk_daily/hk02171_day.json
159303,2026-09-08,02172,微创脑科学,467.00,1,unadjusted_close_times_fixed_fx,3253.1804217000,8.055,2026-08-31,raw/hk_daily/hk02172_day.json
159303,2026-09-08,02186,绿叶制药,3489.00,1,unadjusted_close_times_fixed_fx,5793.3254016000,1.920,2026-09-08,raw/hk_daily/hk02186_day.json
159303,2026-09-08,02192,医脉通,277.00,1,unadjusted_close_times_fixed_fx,1678.0837557000,7.005,2026-09-08,raw/hk_daily/hk02192_day.json
159303,2026-09-08,02196,复星医药,608.00,1,unadjusted_close_times_fixed_fx,9075.4902656000,17.260,2026-09-08,raw/hk_daily/hk02196_day.json
159303,2026-09-08,02225,今海医疗科技,3306.00,1,unadjusted_close_times_fixed_fx,16382.6138916000,5.730,2026-09-08,raw/hk_daily/hk02225_day.json
159303,2026-09-08,02228,晶泰控股,4565.00,1,unadjusted_close_times_fixed_fx,28168.2900455000,7.135,2026-09-08,raw/hk_daily/hk02228_day.json
159303,2026-09-08,02252,微创机器人 - B,575.00,1,unadjusted_close_times_fixed_fx,10532.2103700000,21.180,2026-08-31,raw/hk_daily/hk02252_day.json
159303,2026-09-08,02268,药明合联,551.00,1,unadjusted_close_times_fixed_fx,35595.7317540000,74.700,2026-09-08,raw/hk_daily/hk02268_day.json
159303,2026-09-08,02269,药明生物,3737.00,1,unadjusted_close_times_fixed_fx,159329.3343620000,49.300,2026-09-08,raw/hk_daily/hk02269_day.json
159303,2026-09-08,02273,固生堂,194.00,1,unadjusted_close_times_fixed_fx,4493.0166424000,26.780,2026-09-08,raw/hk_daily/hk02273_day.json
159303,2026-09-08,02276,康耐特光学,249.00,1,unadjusted_close_times_fixed_fx,9457.7407056000,43.920,2026-09-08,raw/hk_daily/hk02276_day.json
159303,2026-09-08,02335,麦科医药 - B,52.00,1,unadjusted_close_times_fixed_fx,1173.7337040000,26.100,2026-09-08,raw/hk_daily/hk02335_day.json
159303,2026-09-08,02359,药明康德,581.00,1,unadjusted_close_times_fixed_fx,98180.7660680000,195.400,2026-09-08,raw/hk_daily/hk02359_day.json
159303,2026-09-08,02367,巨子生物,596.00,1,unadjusted_close_times_fixed_fx,13834.2142048000,26.840,2026-09-08,raw/hk_daily/hk02367_day.json
159303,2026-09-08,00241,阿里健康,8074.00,1,unadjusted_close_times_fixed_fx,21925.2279752000,3.140,2026-09-08,raw/hk_daily/hk00241_day.json
